Protein	Protein(Ensembl)	Gene_Id	Source ID	ratio	EsExp	Es	Fluxes	iCUB	tAI	T3s	C3s	A3s	G3s	CAI_CODONW	CBI	Fop_CODONW	Nc	GC3s	GC	L_sym	L_aa	Gravy	Aromo	CAI_EMBOSS	CAI_coRdon	MELP	E	GCB	Fop_coRdon	MILC_SELF	MILC_REF	B_SELF	B_REF	MCB_SELF	MCB_REF	ENC	ENC_prime_SELF	ENC_prime_REF	SCUO	Sc	St
P38795	YHR074W	CENPK1137D_5218	fluxes_kapp_Gecko_Yu2021_N30_018	20.6321044456867	2.183539349E-09	4.50510119098348E-08	0.00103796999999983	41.0856500444708	0.281310033736134	0.4301	0.2314	0.4043	0.1949	0.172	0.116	0.469	48.93	0.329	0.408	683	714	-0.198599	0.091036	0.559	0.668128688877379	0.952516868782012	0.456359778378654	-0.372758612381199	0.329022988505747	0.560596515577601	0.588542349170612	0.209834388171486	0.459800355142999	0.157697267424542	0.761282695165702	48.9256001529797	56.5520026745935	41.9077970871078	0.113948152076869	-0.0962	0.0295
P20967	YIL125W	CENPK1137D_5133	fluxes_kapp_Gecko_Lahtvee2017_EtOH40	20.6634012939589	5.44534436327412E-07	1.1251933576213E-05	0.495623582281567	37.7925326140227	0.319642940202304	0.4436	0.2143	0.4125	0.2	0.233	0.235	0.539	43.45	0.32	0.407	985	1014	-0.485404	0.099606	0.624	0.677542196927103	1.45225172899342	0.655543587628452	-0.248078092661588	0.454913880445795	0.574869703106605	0.395847146627296	0.246912496206718	0.376653056892782	0.165437807420975	0.477989648292087	43.4520985898704	57.3228570506247	48.2870524431934	0.164455111421173	-0.0565	0.0484
P32895	YKL181W	CENPK1137D_1129	fluxes_kapp_Gecko_Yu2021_N30_005	20.7171135182236	2.66686945961474E-07	5.52498373331223E-06	0.0336462587999989	26.5035615446984	0.334977050848384	0.4943	0.2314	0.3168	0.207	0.255	0.294	0.581	43.45	0.337	0.418	415	427	-0.257143	0.04918	0.624	0.686251267745868	1.40116801040043	0.911607106116242	-0.226121281118981	0.5	0.60050696135372	0.428575985817794	0.326410511172575	0.358060516402944	0.219197193498936	0.5326016801389	43.4523688952803	55.450252420812	45.2657449012176	0.189741217521742	-0.1617	0.06
P09457	YDR298C	CENPK1137D_4121	fluxes_kapp_Gecko_Yu2020_CN30	20.7549893560064	3.63286386767028E-07	7.54000509053171E-06	6.78211556957865	36.1451446904471	0.341278111636082	0.4302	0.2326	0.3121	0.2638	0.232	0.289	0.564	44.25	0.393	0.409	211	212	-0.093868	0.051887	0.607	0.69587962762806	1.74640547993741	0.859686258429007	-0.22740066478935	0.371428571428571	0.581044582775182	0.332708863691843	0.370074665218961	0.430476422753617	0.165059716464888	0.305729726059453	44.252252070799	61	52.757865218184	0.202467711184968	-0.0313	0.0746
P36421	YGR185C	CENPK1137D_3149	fluxes_kapp_Gecko_Lahtvee2017_EtOH40	20.8240044141474	3.22770264154076E-08	6.7213694055E-07	0.012607947	34.5201499814066	0.336405350650153	0.4	0.3017	0.3696	0.2305	0.302	0.353	0.615	42.35	0.401	0.409	384	394	-0.312437	0.086294	0.664	0.723236791789543	1.69373860575782	1.23345619600916	-0.108913246644389	0.538659793814433	0.600533952814331	0.354561176543318	0.314119597705016	0.254666196271378	0.204757372315979	0.330990419195584	42.3513918296902	57.7927705564425	53.7389377055184	0.17863221397553	-0.0771	0.0563
P07257	YPR191W	CENPK1137D_1884	fluxes_kapp_Gecko_Yu2021_N30_030	20.8630937210363	5.91903615378958E-07	1.23489406014714E-05	4.03044223195967	31.2799065965174	0.343053211487963	0.3333	0.3301	0.3275	0.2545	0.227	0.279	0.559	49.08	0.466	0.435	367	368	-0.14837	0.089674	0.581	0.633218833695193	1.68813156792621	0.836191016558494	-0.221868116494883	0.442253521126761	0.578044064126001	0.342416476955111	0.344604049230477	0.412111637659971	0.201591737102716	0.430460080209291	49.0770087417724	57.5941914111078	48.1237645216134	0.130635544693478	-0.0178	0.0514
P38221	YBR029C	CENPK1137D_4574	fluxes_kapp_Gecko_Yu2020_CN50	21.1256598504934	2.54884368859419E-08	5.38460047773177E-07	0.00541031386174527	33.3620993311251	0.289274914818361	0.3854	0.2917	0.3497	0.2483	0.169	0.148	0.506	51.35	0.411	0.385	445	457	0.387527	0.142232	0.548	0.685695922128151	0.933262129601804	0.506738650854304	-0.420953301776168	0.390519187358916	0.485409351629769	0.520121128066002	0.195996061933217	0.386779381447991	0.085230133656006	0.7478774465951	51.3453766851648	61	41.3152626993928	0.069080631579871	0.019	0.048
P38795	YHR074W	CENPK1137D_5218	fluxes_kapp_Gecko_Yu2021_N30_030	21.1829002531414	3.544605269E-09	7.50850198499866E-08	0.00172995000000498	41.0856500444708	0.281310033736134	0.4301	0.2314	0.4043	0.1949	0.172	0.116	0.469	48.93	0.329	0.408	683	714	-0.198599	0.091036	0.559	0.668128688877379	0.952516868782012	0.456359778378654	-0.372758612381199	0.329022988505747	0.560596515577601	0.588542349170612	0.209834388171486	0.459800355142999	0.157697267424542	0.761282695165702	48.9256001529797	56.5520026745935	41.9077970871078	0.113948152076869	-0.0962	0.0295
P07143	YOR065W	CENPK1137D_2085	fluxes_kapp_Gecko_Lahtvee2017_EtOH60	21.2329878219026	5.74039464220488E-07	1.21885729530851E-05	5.32915815526908	38.5033265093932	0.320467754969923	0.4308	0.2806	0.3476	0.1614	0.304	0.37	0.609	41.27	0.36	0.455	297	309	-0.396116	0.10356	0.667	0.734682083657323	1.70098408903244	1.08431723367265	-0.096401485592758	0.473856209150327	0.672644378904232	0.395444250914098	0.403949888485509	0.372538474849567	0.256254890709495	0.313921130206827	41.2730060753975	53.3129311657892	53.8703716381104	0.232220684581402	-0.1369	0.0565
P15019	YLR354C	CENPK1137D_723	fluxes_kapp_Gecko_Yu2021_Gln_glc2	21.2609514736967	0.0000002055996876	4.3712449810708E-06	0.574387372117847	27.6346356103753	0.451881699193512	0.4213	0.3819	0.3011	0.1796	0.58	0.631	0.784	31.72	0.429	0.422	329	335	-0.25403	0.080597	0.799	0.865515898921046	2.22456812300755	1.75257394029908	0.244160405476377	0.703030303030303	1.0349397753392	0.465231774489332	0.651016415830022	0.371463024104377	0.472228719788258	0.24034524562454	31.7221297146438	41.8228576469995	52.2817963839765	0.409126841428015	-0.1624	0.1096
P05626	YPL078C	CENPK1137D_1621	fluxes_kapp_Gecko_Yu2021_N30_013	21.3481978992448	0.0000005061827427	1.08060893643421E-05	5.66642535007568	39.7996415636681	0.350352828058747	0.4541	0.2108	0.3614	0.2169	0.267	0.315	0.586	41.71	0.338	0.396	237	244	-0.127049	0.057377	0.643	0.686821768076453	2.26113996079743	0.850923858336654	-0.172574756636919	0.491666666666667	0.60461021124868	0.267391767750393	0.377852462723164	0.444049674975352	0.198341270385456	0.371546323881114	41.711110462543	56.8606579188415	49.7657596118142	0.247869258699425	-0.1257	0.052
P06197	YPR113W	CENPK1137D_1806	fluxes_kapp_Gecko_Yu2021_Gln_N30	21.442261027639	0.0000000308579677	6.61664598205852E-07	0.000775260293527234	30.16863129114	0.273693726086156	0.3934	0.306	0.2566	0.2847	0.17	0.178	0.505	49.56	0.466	0.436	208	220	0.100455	0.136364	0.557	0.710662577546166	1.04720076355403	0.757006198497088	-0.394679502786328	0.441860465116279	0.61480651836437	0.58709517769813	0.414843399133915	0.548005287086841	0.281291496614698	0.655961266023647	49.5634320460123	56.5231586391236	40.6734738050203	0.146202594667816	0.0085	0.0452
P05694	YER091C	CENPK1137D_3503	fluxes_kapp_Gecko_Lahtvee2017_EtOH20	21.4431018365773	7.42268530134484E-07	1.59165396817603E-05	0.0188647123219116	25.5933330636181	0.445768745903652	0.4314	0.3355	0.3158	0.1823	0.657	0.683	0.812	29.89	0.403	0.418	749	767	-0.281095	0.093872	0.849	0.924567576354745	2.24538544026689	1.95279321384565	0.311168496844878	0.746367239101717	1.16159469651733	0.51732530000696	0.687221737048099	0.351917311149779	0.714414575386647	0.275355325593402	29.8854621152729	39.3385699855792	50.1044859297379	0.453419786590774	-0.1442	0.1284
P21147	YGL055W	CENPK1137D_2919	fluxes_kapp_Gecko_Yu2021_Gln_N30	21.4475643675009	0.0000004485235008	9.61973665374486E-06	0.00844488331964168	25.2563905822148	0.384383373921396	0.4691	0.3309	0.2817	0.1798	0.543	0.622	0.778	33.6	0.397	0.412	481	510	-0.292549	0.12549	0.808	0.891997243152114	1.96934030668064	1.89183016089517	0.198518909376264	0.695652173913043	0.951821232517511	0.483319835220265	0.598202773102048	0.316203211824783	0.480161905857916	0.222865353096561	33.5987096341222	43.5876636439807	52.7941248171209	0.366464527565694	-0.1753	0.1154
P18408	YPR167C	CENPK1137D_1859	fluxes_kapp_Gecko_Yu2020_Clim	21.6763030837801	2.28943155511764E-08	4.96264122783E-07	0.0141656526	30.7363085048846	0.296552270201813	0.3918	0.2577	0.4309	0.2738	0.162	0.067	0.462	53.44	0.379	0.398	253	261	-0.595785	0.114943	0.548	0.682897714216537	0.892738361795314	0.523767431963667	-0.479386755830262	0.292490118577075	0.476449167384084	0.533694067347947	0.243407295081266	0.464723998146855	0.122285928546422	0.679016951778898	53.4411927684832	61	40.3788711162787	0.103066377011956	-0.0198	0.0064
P10174	YMR256C	CENPK1137D_296	fluxes_kapp_Gecko_Yu2021_N30_010	21.6791984231426	9.739483531E-08	2.11144196007479E-06	9.0769704708633	30.2260511031353	0.309898582420673	0.4583	0.1875	0.4255	0.1463	0.205	0.217	0.526	48.39	0.263	0.383	57	60	0.241667	0.15	0.614	0.841693539669978	1.57595623597778	1.0291615137586	-0.246087125353264	0.625	0.385802066100451	0.244805063296116	0.466583186617591	0.453362451257608	0.113853632669881	0.17562084511542	48.3901987467561	58.9354617543799	61	0.326905487799759	-0.0732	0.0359
P15019	YLR354C	CENPK1137D_723	fluxes_kapp_Gecko_Yu2021_std_010	21.6894294913891	0.0000001644385972	3.56657935963233E-06	0.870820725260535	27.6346356103753	0.451881699193512	0.4213	0.3819	0.3011	0.1796	0.58	0.631	0.784	31.72	0.429	0.422	329	335	-0.25403	0.080597	0.799	0.865515898921046	2.22456812300755	1.75257394029908	0.244160405476377	0.703030303030303	1.0349397753392	0.465231774489332	0.651016415830022	0.371463024104377	0.472228719788258	0.24034524562454	31.7221297146438	41.8228576469995	52.2817963839765	0.409126841428015	-0.1624	0.1096
P48445	YDL141W	CENPK1137D_4392	fluxes_kapp_Gecko_Yu2020_CN50	21.7675210555155	3.48799542697674E-06	7.5925013898258E-05	0.214388178251644	36.4337011501689	0.241026944744866	0.4522	0.2191	0.377	0.2013	0.131	0.069	0.441	53.53	0.329	0.403	671	690	-0.165362	0.102899	0.508	0.620558255785278	0.81800028502132	0.369852786878308	-0.554787991496492	0.388148148148148	0.508362120027737	0.621469367843175	0.186131198485952	0.503257525938811	0.099043754703145	1.05763286469558	53.5325336248949	60.54449115852	36.3879514174553	0.090165158810692	-0.0535	0.0118
P00931	YGL026C	CENPK1137D_2945	fluxes_kapp_Gecko_Yu2021_N30_010	22.0137260849471	0.00000118619769	2.6112631030257E-05	0.00373761899999979	27.4762593485628	0.328175527422604	0.4879	0.2561	0.3157	0.1712	0.32	0.401	0.638	40.35	0.342	0.433	691	707	-0.162235	0.079208	0.675	0.717434295562823	1.84613637808498	1.4447292008174	-0.066924795432514	0.568115942028986	0.63977128133963	0.346546056366254	0.34081050554886	0.235899229666041	0.250997135536807	0.311593553461371	40.3546522823491	54.3132566294838	51.9349500553268	0.195102043479538	-0.1846	0.0532
P32861	YKL035W	CENPK1137D_970	fluxes_kapp_Gecko_Lahtvee2017_Osmo04	22.0215424401169	4.37617525485638E-08	9.63701291002092E-07	0.135652572	41.6790400828008	0.363314925195669	0.3844	0.326	0.3003	0.2507	0.33	0.41	0.648	43.43	0.448	0.415	489	499	-0.298597	0.07014	0.671	0.703129615828407	2.30882195316585	1.37117771526164	-0.070945670837235	0.564777327935223	0.669312154020952	0.289893360162828	0.388085472928004	0.283030761518722	0.282155066132742	0.389023779701724	43.4332397325872	53.6737192356649	54.5397107325196	0.181113908366164	-0.1155	0.0626
P00931	YGL026C	CENPK1137D_2945	fluxes_kapp_Gecko_Yu2021_Phe_std	22.0260251208016	0.00000210103864	4.62775298644149E-05	0.00411138090000005	27.4762593485628	0.328175527422604	0.4879	0.2561	0.3157	0.1712	0.32	0.401	0.638	40.35	0.342	0.433	691	707	-0.162235	0.079208	0.675	0.717434295562823	1.84613637808498	1.4447292008174	-0.066924795432514	0.568115942028986	0.63977128133963	0.346546056366254	0.34081050554886	0.235899229666041	0.250997135536807	0.311593553461371	40.3546522823491	54.3132566294838	51.9349500553268	0.195102043479538	-0.1846	0.0532
P10614	YHR007C	CENPK1137D_5399	fluxes_kapp_Gecko_Yu2020_Clim	22.0991619122431	1.29516547302134E-08	2.86220714914455E-07	0.00676021802848477	38.4201477778187	0.380851671884166	0.4381	0.281	0.3438	0.2023	0.506	0.579	0.749	33.1	0.374	0.4	505	530	-0.220377	0.118868	0.802	0.847106434287826	2.24480899053049	1.94670060611242	0.172236281847935	0.693486590038314	0.923275217061069	0.411293442317728	0.552536990382402	0.283832546539256	0.458054191060103	0.230883423499015	33.0956179084209	45.203603072053	53.4908885382609	0.363102105482607	-0.0776	0.114
P46655	YGL245W	CENPK1137D_2901	fluxes_kapp_Gecko_Yu2021_N30_018	22.1108853798903	0.0000003336649249	7.37762690975359E-06	0.064435536	29.5277830250244	0.38193423176846	0.4471	0.312	0.3366	0.2022	0.461	0.478	0.694	36.74	0.388	0.402	680	708	-0.458192	0.088983	0.766	0.818471586007947	1.82510860031033	1.93777412093913	0.09400879265782	0.599144079885877	0.808996948917595	0.443259622347974	0.466843952495192	0.240917631962666	0.453542651284922	0.335096083114119	36.7352980492991	47.8453860710193	50.4350520380502	0.288398797433882	-0.1451	0.0879
P39954	YER043C	CENPK1137D_3444	fluxes_kapp_Gecko_Yu2021_std_010	22.207251546456	0.0000001972527571	4.38044159515169E-06	0.0126538739585487	24.9213062278328	0.412303081493087	0.4525	0.3603	0.2738	0.1634	0.641	0.662	0.799	31.55	0.413	0.434	433	449	0.003786	0.073497	0.831	0.943311792506674	2.01654773793708	2.00454640034762	0.286182826972324	0.737193763919822	1.12987141511519	0.560299859933413	0.665030952474506	0.33176131635525	0.545318147863009	0.338238299662985	31.5500634390161	41.2445667896051	49.022688220605	0.473889110363662	-0.2659	0.1014
P08067	YEL024W	CENPK1137D_3630	fluxes_kapp_Gecko_Yu2021_std_010	22.2790160256925	0.0000004120482508	9.18002958293176E-06	4.72173740134865	30.2432783066979	0.310654055460535	0.5057	0.2443	0.3063	0.1565	0.327	0.36	0.613	41.31	0.324	0.422	204	215	-0.087907	0.074419	0.69	0.778997084815947	1.51968237209054	0.988570655337817	-0.088751081430126	0.537383177570093	0.66063208907933	0.434717215394514	0.405549143931225	0.410237894217728	0.195549112744998	0.275123491493115	41.3128540425031	58.1123474984579	51.5001920542368	0.278579507945938	-0.2188	0.0432
P20049	YBR166C	CENPK1137D_4719	fluxes_kapp_Gecko_Yu2021_N30_030	22.2917244777356	1.968900272E-08	4.38901823875626E-07	0.211910044755389	33.4022319193117	0.266457313796889	0.4731	0.1813	0.4144	0.2264	0.145	0.033	0.438	46.5	0.3	0.374	436	452	-0.145354	0.106195	0.544	0.671371454362887	0.871002590264984	0.395571908496012	-0.509942810886712	0.488636363636364	0.503080098299238	0.577587373358082	0.214433710335306	0.542085283938883	0.116792725194393	0.711364375927784	46.4997167735493	61	42.6836860885671	0.126067515578893	0.0275	0.0276
P08524	YJL167W	CENPK1137D_1466	fluxes_kapp_Gecko_Yu2020_CN30	22.3024487322869	1.90378665942842E-07	4.2459104369114E-06	0.0135206340569695	31.8275110085556	0.401124814597781	0.3295	0.4023	0.3385	0.2692	0.373	0.452	0.68	40.36	0.493	0.419	341	352	-0.32017	0.113636	0.694	0.748359419674388	2.0513773193213	1.71706433629746	-0.01427069526435	0.445086705202312	0.757029491481804	0.369034737954628	0.454566167717033	0.264734499522146	0.355676208575251	0.415761994968867	40.3580626576899	50.5314414484098	48.2676386138727	0.240147240738038	-0.0652	0.0892
P05694	YER091C	CENPK1137D_3503	fluxes_kapp_Gecko_Yu2021_N30_018	22.3922805859064	0.000001467847262	3.28684477479585E-05	0.0325845030028305	25.5933330636181	0.445768745903652	0.4314	0.3355	0.3158	0.1823	0.657	0.683	0.812	29.89	0.403	0.418	749	767	-0.281095	0.093872	0.849	0.924567576354745	2.24538544026689	1.95279321384565	0.311168496844878	0.746367239101717	1.16159469651733	0.51732530000696	0.687221737048099	0.351917311149779	0.714414575386647	0.275355325593402	29.8854621152729	39.3385699855792	50.1044859297379	0.453419786590774	-0.1442	0.1284
P05626	YPL078C	CENPK1137D_1621	fluxes_kapp_Gecko_Yu2021_N30_018	22.4024025979874	0.0000005713234094	1.27990170310336E-05	6.31507160652869	39.7996415636681	0.350352828058747	0.4541	0.2108	0.3614	0.2169	0.267	0.315	0.586	41.71	0.338	0.396	237	244	-0.127049	0.057377	0.643	0.686821768076453	2.26113996079743	0.850923858336654	-0.172574756636919	0.491666666666667	0.60461021124868	0.267391767750393	0.377852462723164	0.444049674975352	0.198341270385456	0.371546323881114	41.711110462543	56.8606579188415	49.7657596118142	0.247869258699425	-0.1257	0.052
P30902	YKL016C	CENPK1137D_990	fluxes_kapp_Gecko_Lahtvee2017_EtOH40	22.449873930691	6.5434965648348E-07	1.46900672946451E-05	9.63383830301572	34.5606932358527	0.360160267948384	0.371	0.2984	0.3869	0.25	0.224	0.205	0.536	53.69	0.411	0.4	168	174	-0.64023	0.063218	0.599	0.673944658112172	1.77153827595371	0.797982250975824	-0.251581863509385	0.402366863905325	0.517992370334629	0.292396939634717	0.350212728817268	0.438872830052304	0.115287171083797	0.351172161144532	53.6883409064324	61	51.4248328320774	0.160345836389332	-0.0577	0.0389
P38077	YBR039W	CENPK1137D_4583	fluxes_kapp_Gecko_Yu2021_Ile_N30	22.45737410475	0.0000003535856632	7.94060551655853E-06	6.12866570435986	31.4724383666332	0.375916703102981	0.4609	0.2469	0.3278	0.23	0.337	0.398	0.647	40.8	0.363	0.391	300	311	-0.309646	0.054662	0.706	0.717187686703418	1.98708547917142	1.17047719091484	-0.102005372953888	0.47557003257329	0.682137451407428	0.343285408985963	0.392895313886116	0.33567105530611	0.252255440483066	0.283252215677374	40.7967228670138	53.8258688174053	53.1761760928453	0.233539161407156	-0.1223	0.0746
P20051	YLR420W	CENPK1137D_790	fluxes_kapp_Gecko_Yu2020_Clim	22.4969894331529	5.0737305108163E-08	1.141436616885E-06	0.0212391234	34.8338270259772	0.298228865018409	0.4236	0.2188	0.4403	0.214	0.149	0.006	0.42	48.7	0.324	0.399	355	364	-0.159616	0.087912	0.548	0.672917448139579	0.828003040956415	0.512414005478406	-0.49191967898317	0.401146131805158	0.512751223197297	0.619262487979543	0.26122994224377	0.509802502372818	0.142704009026935	0.79946213562918	48.7012141136709	61	39.9632058107728	0.121832321908488	0.0122	0.0109
P07255	YDL067C	CENPK1137D_3759	fluxes_kapp_Gecko_Lahtvee2017_EtOH20	22.8683821434807	1.95461206751877E-07	4.46988157022782E-06	18.0422690717268	30.085335392727	0.410512169626134	0.2683	0.4634	0.2143	0.3611	0.264	0.47	0.692	33.11	0.615	0.48	52	59	-0.245763	0.135593	0.58	1.02894478497388	1.21026206672779	1.31642164340929	-0.190918653321509	0.758620689655172	1.05576457259299	0.872343768856183	0.801589331713763	0.60891533934203	0.502619003344486	0.572508321061122	33.1075630252101	49.1520759206746	45.9053784547958	0.596869240432782	-0.0079	0.0588
P07256	YBL045C	CENPK1137D_4877	fluxes_kapp_Gecko_Yu2021_Phe_N30	22.9139955898941	0.0000001117117598	2.55976277139651E-06	3.27743442453151	31.7142857176374	0.373942953341173	0.3794	0.3388	0.3247	0.2018	0.293	0.37	0.619	41.66	0.43	0.422	444	457	-0.23151	0.076586	0.654	0.708705906075128	2.16206407231206	1.0938871551233	-0.0989125688158	0.325056433408578	0.713102463939	0.329824852589325	0.405806849834192	0.370976885443406	0.300150917202113	0.378610514895951	41.6591999246273	51.1590062018693	49.2348148875652	0.197779268871199	-0.1667	0.0603
P32288	YPR035W	CENPK1137D_1737	fluxes_kapp_Gecko_Yu2021_N30_030	23.0225828489648	0.0000001138839298	2.62190220898619E-06	0.362541343210765	36.5897524950191	0.373205782021086	0.3883	0.3711	0.3678	0.1435	0.531	0.628	0.778	33.43	0.405	0.446	351	370	-0.573784	0.110811	0.784	0.866151262259474	1.78011919032894	1.56438168577065	0.188565671496719	0.663934426229508	0.95756585639222	0.537922326546727	0.622472461704792	0.397903189078917	0.557221958474032	0.295578771860797	33.4289157269468	44.8835563282014	50.5328036173442	0.40112767240614	-0.0469	0.1029
P37291	YLR058C	CENPK1137D_444	fluxes_kapp_Gecko_Lahtvee2017_EtOH40	23.0460116534638	1.74469272123526E-07	4.02082087853012E-06	0.139749340499997	28.7904364637127	0.416955570199622	0.4474	0.3263	0.3143	0.1599	0.589	0.672	0.804	31.1	0.385	0.428	455	469	-0.343497	0.08742	0.818	0.882563428675226	2.33685844038271	2.01170169149656	0.257823794564035	0.758169934640523	1.06764260460026	0.456870893910634	0.667650992632505	0.331883696004561	0.613818436630996	0.268779384178916	31.1030040380589	41.222365563683	48.5788006255773	0.443053619489962	-0.1411	0.1282
