Protein	Source ID	Standard Name	ratio	EsExp	Es	Fluxes	iCUB	tAI	T3s	C3s	A3s	G3s	CAI_CODONW	CBI	Fop_CODONW	Nc	GC3s	GC	L_sym	L_aa	Gravy	Aromo	CAI_EMBOSS	CAI_coRdon	MELP	E	GCB	Fop_coRdon	MILC_SELF	MILC_REF	B_SELF	B_REF	MCB_SELF	MCB_REF	ENC	ENC_prime_SELF	ENC_prime_REF	SCUO	Sc	St
P0A6E1	fluxes_kapp_Gecko_GLC_CHEM_mu=0.26_P	aroL	2799.97206498565	4.371503565E-10	1.22400878639852E-06	0.0940774094	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_GLC_CHEM_mu=0.22_P	aroL	2799.97206498566	3.698964555E-10	1.03569974233721E-06	0.0796039618	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_GLC_CHEM_mu=0.31_P	aroL	2799.97206498566	5.2121773275E-10	1.45939509147516E-06	0.1121692189	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_GLC_CHEM_mu=0.31_V	aroL	2799.97206498566	5.2121773275E-10	1.45939509147516E-06	0.1121692189	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_GLC_CHEM_mu=0.20_S	aroL	2799.97206498566	3.36269505E-10	9.41545220306557E-07	0.072367238	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_GLC_CHEM_mu=0.21_P	aroL	2799.97206498566	3.5308298025E-10	9.88622481321885E-07	0.0759855999	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_GLC_CHEM_mu=0.21_V	aroL	2799.97206498566	3.5308298025E-10	9.88622481321885E-07	0.0759855999	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_ACE_BATCH_mu=0.3_S	aroL	2799.97206498567	5.044042575E-10	1.41231783045984E-06	0.108550857	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_GLC_CHEM_mu=0.12_S	aroL	2955.52606859598	1.91142666E-10	5.64927132183934E-07	0.0434203428	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P24186	fluxes_kapp_Gecko_GLC_CHEM_mu=0.22_P	folD	3387.76193754372	7.15930127E-10	2.42540083419144E-06	0.183753218000012	29.2562112655517	0.354967845366373	0.3265	0.3633	0.1957	0.3317	0.391	0.301	0.583	47.11	0.558	0.545	283	288	0.047917	0.045139	0.756	0.754441325563179	0.786272669458922	0.648712478445259	-0.213137750560376	0.491228070175439	0.47412717329471	0.6030060457538	0.243865837582445	0.375922840526989	0.100653071970483	0.78999257545204	47.1106844524824	61	39.1585933442775	0.189979950660407	-0.1855	0.3083
P0A825	fluxes_kapp_Gecko_GLC_BATCH_mu=0.58_S	glyA	6490.74294296627	6.743395463508E-09	4.37696465163953E-05	0.307578060000013	28.4585957771457	0.385231064774818	0.3394	0.4303	0.193	0.2949	0.663	0.641	0.794	34.96	0.57	0.535	402	417	-0.233094	0.081535	0.806	0.883242515426294	1.44747381344609	1.52289398501526	0.126324418494514	0.695863746958638	0.770388389986298	0.532229587043226	0.429575317261044	0.282078280883576	0.301301856508122	0.374385378239615	34.9582291078395	50.2784421192698	54.7433191688093	0.359794958512004	-0.3494	0.4836
P0A6D3	fluxes_kapp_Gecko_GLC_BATCH_mu=0.58_S	aroA	6733.88567914463	3.5568784548E-10	2.39516128892358E-06	0.110455258	28.1373379942199	0.341711239091499	0.3667	0.2778	0.2355	0.3389	0.363	0.22	0.545	47.06	0.491	0.508	411	427	-0.004918	0.065574	0.74	0.744898240540244	0.906618744315262	0.589977125536364	-0.265328922951788	0.543735224586288	0.524776537989592	0.578828246470833	0.24982813325178	0.423453931412434	0.131110763446383	0.868372191246079	47.0620262515934	61	39.7224960194058	0.186671136446412	-0.1303	0.2901
P0A825	fluxes_kapp_Gecko_GLC_CHEM_mu=0.51_P	glyA	6764.03738266937	5.68996012203E-09	3.84871029713089E-05	0.270456569999982	28.4585957771457	0.385231064774818	0.3394	0.4303	0.193	0.2949	0.663	0.641	0.794	34.96	0.57	0.535	402	417	-0.233094	0.081535	0.806	0.883242515426294	1.44747381344609	1.52289398501526	0.126324418494514	0.695863746958638	0.770388389986298	0.532229587043226	0.429575317261044	0.282078280883576	0.301301856508122	0.374385378239615	34.9582291078395	50.2784421192698	54.7433191688093	0.359794958512004	-0.3494	0.4836
P0A825	fluxes_kapp_Gecko_GLC_CHEM_mu=0.46_P	glyA	6764.03738266959	5.13212089438E-09	3.4713857581966E-05	0.243941219999992	28.4585957771457	0.385231064774818	0.3394	0.4303	0.193	0.2949	0.663	0.641	0.794	34.96	0.57	0.535	402	417	-0.233094	0.081535	0.806	0.883242515426294	1.44747381344609	1.52289398501526	0.126324418494514	0.695863746958638	0.770388389986298	0.532229587043226	0.429575317261044	0.282078280883576	0.301301856508122	0.374385378239615	34.9582291078395	50.2784421192698	54.7433191688093	0.359794958512004	-0.3494	0.4836
P0A825	fluxes_kapp_Gecko_XYL_BATCH_mu=0.55_S	glyA	6764.03738266965	6.13623150415E-09	4.15056992827858E-05	0.291668849999993	28.4585957771457	0.385231064774818	0.3394	0.4303	0.193	0.2949	0.663	0.641	0.794	34.96	0.57	0.535	402	417	-0.233094	0.081535	0.806	0.883242515426294	1.44747381344609	1.52289398501526	0.126324418494514	0.695863746958638	0.770388389986298	0.532229587043226	0.429575317261044	0.282078280883576	0.301301856508122	0.374385378239615	34.9582291078395	50.2784421192698	54.7433191688093	0.359794958512004	-0.3494	0.4836
P0A825	fluxes_kapp_Gecko_GLC_CHEM_mu=0.49_V	glyA	6764.03738266967	5.46682443097E-09	3.69778048155729E-05	0.259850429999994	28.4585957771457	0.385231064774818	0.3394	0.4303	0.193	0.2949	0.663	0.641	0.794	34.96	0.57	0.535	402	417	-0.233094	0.081535	0.806	0.883242515426294	1.44747381344609	1.52289398501526	0.126324418494514	0.695863746958638	0.770388389986298	0.532229587043226	0.429575317261044	0.282078280883576	0.301301856508122	0.374385378239615	34.9582291078395	50.2784421192698	54.7433191688093	0.359794958512004	-0.3494	0.4836
P0A825	fluxes_kapp_Gecko_GLYC_BATCH_mu=0.47_S	glyA	6764.03738266972	5.24368873991E-09	3.54685066598355E-05	0.249244289999996	28.4585957771457	0.385231064774818	0.3394	0.4303	0.193	0.2949	0.663	0.641	0.794	34.96	0.57	0.535	402	417	-0.233094	0.081535	0.806	0.883242515426294	1.44747381344609	1.52289398501526	0.126324418494514	0.695863746958638	0.770388389986298	0.532229587043226	0.429575317261044	0.282078280883576	0.301301856508122	0.374385378239615	34.9582291078395	50.2784421192698	54.7433191688093	0.359794958512004	-0.3494	0.4836
P0A825	fluxes_kapp_Gecko_PYR_BATCH_mu=0.4_S	glyA	6764.03738266974	4.4627138212E-09	3.01859631147537E-05	0.212122799999997	28.4585957771457	0.385231064774818	0.3394	0.4303	0.193	0.2949	0.663	0.641	0.794	34.96	0.57	0.535	402	417	-0.233094	0.081535	0.806	0.883242515426294	1.44747381344609	1.52289398501526	0.126324418494514	0.695863746958638	0.770388389986298	0.532229587043226	0.429575317261044	0.282078280883576	0.301301856508122	0.374385378239615	34.9582291078395	50.2784421192698	54.7433191688093	0.359794958512004	-0.3494	0.4836
P0A825	fluxes_kapp_Gecko_GLC_CHEM_mu=0.36_P	glyA	6764.03738266983	4.01644243908E-09	2.71673668032787E-05	0.19091052	28.4585957771457	0.385231064774818	0.3394	0.4303	0.193	0.2949	0.663	0.641	0.794	34.96	0.57	0.535	402	417	-0.233094	0.081535	0.806	0.883242515426294	1.44747381344609	1.52289398501526	0.126324418494514	0.695863746958638	0.770388389986298	0.532229587043226	0.429575317261044	0.282078280883576	0.301301856508122	0.374385378239615	34.9582291078395	50.2784421192698	54.7433191688093	0.359794958512004	-0.3494	0.4836
P0A825	fluxes_kapp_Gecko_MAN_BATCH_mu=0.47_S	glyA	6764.03738266983	5.24368873991E-09	3.54685066598361E-05	0.24924429	28.4585957771457	0.385231064774818	0.3394	0.4303	0.193	0.2949	0.663	0.641	0.794	34.96	0.57	0.535	402	417	-0.233094	0.081535	0.806	0.883242515426294	1.44747381344609	1.52289398501526	0.126324418494514	0.695863746958638	0.770388389986298	0.532229587043226	0.429575317261044	0.282078280883576	0.301301856508122	0.374385378239615	34.9582291078395	50.2784421192698	54.7433191688093	0.359794958512004	-0.3494	0.4836
P0A825	fluxes_kapp_Gecko_GLC_CHEM_mu=0.41_P	glyA	6764.03738266992	4.57428166673E-09	3.09406121926234E-05	0.217425870000003	28.4585957771457	0.385231064774818	0.3394	0.4303	0.193	0.2949	0.663	0.641	0.794	34.96	0.57	0.535	402	417	-0.233094	0.081535	0.806	0.883242515426294	1.44747381344609	1.52289398501526	0.126324418494514	0.695863746958638	0.770388389986298	0.532229587043226	0.429575317261044	0.282078280883576	0.301301856508122	0.374385378239615	34.9582291078395	50.2784421192698	54.7433191688093	0.359794958512004	-0.3494	0.4836
P0A825	fluxes_kapp_Gecko_GLC_CHEM_mu=0.50_S	glyA	6764.03738266995	5.5783922765E-09	3.77324538934433E-05	0.265153500000005	28.4585957771457	0.385231064774818	0.3394	0.4303	0.193	0.2949	0.663	0.641	0.794	34.96	0.57	0.535	402	417	-0.233094	0.081535	0.806	0.883242515426294	1.44747381344609	1.52289398501526	0.126324418494514	0.695863746958638	0.770388389986298	0.532229587043226	0.429575317261044	0.282078280883576	0.301301856508122	0.374385378239615	34.9582291078395	50.2784421192698	54.7433191688093	0.359794958512004	-0.3494	0.4836
P0A825	fluxes_kapp_Gecko_GLC_CHEM_mu=0.35_S	glyA	6764.03738266997	3.90487459355E-09	2.64127177254104E-05	0.185607450000004	28.4585957771457	0.385231064774818	0.3394	0.4303	0.193	0.2949	0.663	0.641	0.794	34.96	0.57	0.535	402	417	-0.233094	0.081535	0.806	0.883242515426294	1.44747381344609	1.52289398501526	0.126324418494514	0.695863746958638	0.770388389986298	0.532229587043226	0.429575317261044	0.282078280883576	0.301301856508122	0.374385378239615	34.9582291078395	50.2784421192698	54.7433191688093	0.359794958512004	-0.3494	0.4836
P0A825	fluxes_kapp_Gecko_GAM_BATCH_mu=0.46_S	glyA	6764.03738267004	5.13212089438E-09	3.47138575819683E-05	0.243941220000008	28.4585957771457	0.385231064774818	0.3394	0.4303	0.193	0.2949	0.663	0.641	0.794	34.96	0.57	0.535	402	417	-0.233094	0.081535	0.806	0.883242515426294	1.44747381344609	1.52289398501526	0.126324418494514	0.695863746958638	0.770388389986298	0.532229587043226	0.429575317261044	0.282078280883576	0.301301856508122	0.374385378239615	34.9582291078395	50.2784421192698	54.7433191688093	0.359794958512004	-0.3494	0.4836
P0A825	fluxes_kapp_Gecko_GLC_CHEM_mu=0.11_V	glyA	6766.88173572636	1.22724630083E-09	8.30463057832427E-06	0.0583583000000003	28.4585957771457	0.385231064774818	0.3394	0.4303	0.193	0.2949	0.663	0.641	0.794	34.96	0.57	0.535	402	417	-0.233094	0.081535	0.806	0.883242515426294	1.44747381344609	1.52289398501526	0.126324418494514	0.695863746958638	0.770388389986298	0.532229587043226	0.429575317261044	0.282078280883576	0.301301856508122	0.374385378239615	34.9582291078395	50.2784421192698	54.7433191688093	0.359794958512004	-0.3494	0.4836
P0A825	fluxes_kapp_Gecko_GLC_CHEM_mu=0.40_V	glyA	6933.13831723645	4.4627138212E-09	3.09406121926224E-05	0.217425869999996	28.4585957771457	0.385231064774818	0.3394	0.4303	0.193	0.2949	0.663	0.641	0.794	34.96	0.57	0.535	402	417	-0.233094	0.081535	0.806	0.883242515426294	1.44747381344609	1.52289398501526	0.126324418494514	0.695863746958638	0.770388389986298	0.532229587043226	0.429575317261044	0.282078280883576	0.301301856508122	0.374385378239615	34.9582291078395	50.2784421192698	54.7433191688093	0.359794958512004	-0.3494	0.4836
P0A6D3	fluxes_kapp_Gecko_GLC_CHEM_mu=0.50_S	aroA	7017.41770774018	2.94238465E-10	2.06479421458929E-06	0.0952200499999999	28.1373379942199	0.341711239091499	0.3667	0.2778	0.2355	0.3389	0.363	0.22	0.545	47.06	0.491	0.508	411	427	-0.004918	0.065574	0.74	0.744898240540244	0.906618744315262	0.589977125536364	-0.265328922951788	0.543735224586288	0.524776537989592	0.578828246470833	0.24982813325178	0.423453931412434	0.131110763446383	0.868372191246079	47.0620262515934	61	39.7224960194058	0.186671136446412	-0.1303	0.2901
P0A6D3	fluxes_kapp_Gecko_GLC_CHEM_mu=0.36_P	aroA	7017.41770774019	2.118516948E-10	1.48665183450429E-06	0.068558436	28.1373379942199	0.341711239091499	0.3667	0.2778	0.2355	0.3389	0.363	0.22	0.545	47.06	0.491	0.508	411	427	-0.004918	0.065574	0.74	0.744898240540244	0.906618744315262	0.589977125536364	-0.265328922951788	0.543735224586288	0.524776537989592	0.578828246470833	0.24982813325178	0.423453931412434	0.131110763446383	0.868372191246079	47.0620262515934	61	39.7224960194058	0.186671136446412	-0.1303	0.2901
P0A6D3	fluxes_kapp_Gecko_GLC_CHEM_mu=0.41_P	aroA	7017.41770774019	2.412755413E-10	1.69313125596322E-06	0.078080441	28.1373379942199	0.341711239091499	0.3667	0.2778	0.2355	0.3389	0.363	0.22	0.545	47.06	0.491	0.508	411	427	-0.004918	0.065574	0.74	0.744898240540244	0.906618744315262	0.589977125536364	-0.265328922951788	0.543735224586288	0.524776537989592	0.578828246470833	0.24982813325178	0.423453931412434	0.131110763446383	0.868372191246079	47.0620262515934	61	39.7224960194058	0.186671136446412	-0.1303	0.2901
P0A6D3	fluxes_kapp_Gecko_GAM_BATCH_mu=0.46_S	aroA	7017.41770774019	2.706993878E-10	1.89961067742215E-06	0.087602446	28.1373379942199	0.341711239091499	0.3667	0.2778	0.2355	0.3389	0.363	0.22	0.545	47.06	0.491	0.508	411	427	-0.004918	0.065574	0.74	0.744898240540244	0.906618744315262	0.589977125536364	-0.265328922951788	0.543735224586288	0.524776537989592	0.578828246470833	0.24982813325178	0.423453931412434	0.131110763446383	0.868372191246079	47.0620262515934	61	39.7224960194058	0.186671136446412	-0.1303	0.2901
P0A6D3	fluxes_kapp_Gecko_GLC_CHEM_mu=0.46_P	aroA	7017.41770774019	2.706993878E-10	1.89961067742215E-06	0.087602446	28.1373379942199	0.341711239091499	0.3667	0.2778	0.2355	0.3389	0.363	0.22	0.545	47.06	0.491	0.508	411	427	-0.004918	0.065574	0.74	0.744898240540244	0.906618744315262	0.589977125536364	-0.265328922951788	0.543735224586288	0.524776537989592	0.578828246470833	0.24982813325178	0.423453931412434	0.131110763446383	0.868372191246079	47.0620262515934	61	39.7224960194058	0.186671136446412	-0.1303	0.2901
P0A6D3	fluxes_kapp_Gecko_GLC_CHEM_mu=0.51_P	aroA	7017.4177077402	3.001232343E-10	2.10609009888108E-06	0.097124451	28.1373379942199	0.341711239091499	0.3667	0.2778	0.2355	0.3389	0.363	0.22	0.545	47.06	0.491	0.508	411	427	-0.004918	0.065574	0.74	0.744898240540244	0.906618744315262	0.589977125536364	-0.265328922951788	0.543735224586288	0.524776537989592	0.578828246470833	0.24982813325178	0.423453931412434	0.131110763446383	0.868372191246079	47.0620262515934	61	39.7224960194058	0.186671136446412	-0.1303	0.2901
P0A6D3	fluxes_kapp_Gecko_GLC_CHEM_mu=0.11_V	aroA	7017.4177077402	6.47324623E-11	4.54254727209645E-07	0.020948411	28.1373379942199	0.341711239091499	0.3667	0.2778	0.2355	0.3389	0.363	0.22	0.545	47.06	0.491	0.508	411	427	-0.004918	0.065574	0.74	0.744898240540244	0.906618744315262	0.589977125536364	-0.265328922951788	0.543735224586288	0.524776537989592	0.578828246470833	0.24982813325178	0.423453931412434	0.131110763446383	0.868372191246079	47.0620262515934	61	39.7224960194058	0.186671136446412	-0.1303	0.2901
P0A6D3	fluxes_kapp_Gecko_GLC_CHEM_mu=0.49_V	aroA	7017.4177077402	2.883536957E-10	2.02349833029751E-06	0.093315649	28.1373379942199	0.341711239091499	0.3667	0.2778	0.2355	0.3389	0.363	0.22	0.545	47.06	0.491	0.508	411	427	-0.004918	0.065574	0.74	0.744898240540244	0.906618744315262	0.589977125536364	-0.265328922951788	0.543735224586288	0.524776537989592	0.578828246470833	0.24982813325178	0.423453931412434	0.131110763446383	0.868372191246079	47.0620262515934	61	39.7224960194058	0.186671136446412	-0.1303	0.2901
P0A6D3	fluxes_kapp_Gecko_GLYC_BATCH_mu=0.47_S	aroA	7017.41770774021	2.765841571E-10	1.94090656171394E-06	0.089506847	28.1373379942199	0.341711239091499	0.3667	0.2778	0.2355	0.3389	0.363	0.22	0.545	47.06	0.491	0.508	411	427	-0.004918	0.065574	0.74	0.744898240540244	0.906618744315262	0.589977125536364	-0.265328922951788	0.543735224586288	0.524776537989592	0.578828246470833	0.24982813325178	0.423453931412434	0.131110763446383	0.868372191246079	47.0620262515934	61	39.7224960194058	0.186671136446412	-0.1303	0.2901
P0A6D3	fluxes_kapp_Gecko_MAN_BATCH_mu=0.47_S	aroA	7017.41770774021	2.765841571E-10	1.94090656171394E-06	0.089506847	28.1373379942199	0.341711239091499	0.3667	0.2778	0.2355	0.3389	0.363	0.22	0.545	47.06	0.491	0.508	411	427	-0.004918	0.065574	0.74	0.744898240540244	0.906618744315262	0.589977125536364	-0.265328922951788	0.543735224586288	0.524776537989592	0.578828246470833	0.24982813325178	0.423453931412434	0.131110763446383	0.868372191246079	47.0620262515934	61	39.7224960194058	0.186671136446412	-0.1303	0.2901
P0A6D3	fluxes_kapp_Gecko_GLC_CHEM_mu=0.35_S	aroA	7017.41770774022	2.059669255E-10	1.44535595021251E-06	0.066654035	28.1373379942199	0.341711239091499	0.3667	0.2778	0.2355	0.3389	0.363	0.22	0.545	47.06	0.491	0.508	411	427	-0.004918	0.065574	0.74	0.744898240540244	0.906618744315262	0.589977125536364	-0.265328922951788	0.543735224586288	0.524776537989592	0.578828246470833	0.24982813325178	0.423453931412434	0.131110763446383	0.868372191246079	47.0620262515934	61	39.7224960194058	0.186671136446412	-0.1303	0.2901
P0A6D3	fluxes_kapp_Gecko_PYR_BATCH_mu=0.4_S	aroA	7017.41770774022	2.35390772E-10	1.65183537167144E-06	0.07617604	28.1373379942199	0.341711239091499	0.3667	0.2778	0.2355	0.3389	0.363	0.22	0.545	47.06	0.491	0.508	411	427	-0.004918	0.065574	0.74	0.744898240540244	0.906618744315262	0.589977125536364	-0.265328922951788	0.543735224586288	0.524776537989592	0.578828246470833	0.24982813325178	0.423453931412434	0.131110763446383	0.868372191246079	47.0620262515934	61	39.7224960194058	0.186671136446412	-0.1303	0.2901
